Type;Fuel;Segment;Euro Standart;Road Slope;Load;Alpha;Beta;Gamma;Delta;Epsilon;Zita;Hta;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.04;0.00;0.000436899779334732;0.253708095110582;11.6281400907265;25.4563484155593;-0.0000618206819636894;0.0199098848321016;0.300789863245757;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.04;0.5;0.0657578881360705;-1.72152976663734;11.0582045353656;65.2841081301009;0.0017439581237392;-0.0521897444881002;0.481680348913477;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.04;1.00;-0.0289553719429782;1.55128593294457;7.10459651310325;-22.7787946976057;-0.000529565071336016;0.0309565303817737;-0.007063737172656;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;-0.04;0.00;0.000509394503809777;-0.12536065301526;8.46407977434833;36.2828001571954;0.000407760636102408;0.0283681767444811;0.543319362422237;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;-0.04;0.5;0.000625199282861745;-0.143333378486428;8.93507565370541;14.222849676068;0.000365866471639138;0.0152496498335379;0.536219805093208;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;-0.04;1.00;-0.00267228638114351;0.302228866840403;-5.21451951432134;42.7397157518968;0.00123592283642325;-0.0273588404247516;0.285509196464513;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.00;0.00;9.79980706973253E-06;0.0214916423045568;2.04810024872817;9.55616919520025;-0.000021829019537071;0.00716926373591261;0.0718332251278581;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.00;0.5;0.000769635812675588;0.240046809012664;6.4902631667718;11.4678930808557;0.000200468233028052;0.0181428292909689;0.150142839959635;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.00;1.00;-0.000337515035720812;0.0106340735220978;2.03019113425322;-11.7051124990222;-0.0000409936881864207;0.00388473353865031;-0.00537430953572444;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.04;0.00;0.000436899779334732;0.253708095110582;11.6281400907265;25.4563484155593;-0.0000618206819636894;0.0199098848321016;0.300789863245757;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.04;0.5;0.0657578881360705;-1.72152976663734;11.0582045353656;65.2841081301009;0.0017439581237392;-0.0521897444881002;0.481680348913477;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.04;1.00;-0.0289553719429782;1.55128593294457;7.10459651310325;-22.7787946976057;-0.000529565071336016;0.0309565303817737;-0.007063737172656;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;-0.04;0.00;-0.00628242720380541;0.586244380392901;-2.72752323568007;5.10732509296668;0.00327164423578229;-0.0178344628475909;0.04751131720852;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;-0.04;0.5;-0.00402968551231764;0.388912397339496;-1.87286763880994;3.38806939468961;0.00201379670673793;-0.0118362489870696;0.032235766754263;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;-0.04;1.00;-0.00489016877217129;0.495667636162659;-2.43897148220789;4.16692551512458;0.00232576698118767;-0.0138772939331016;0.0363331173971168;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.00;0.00;0.0151042998513308;0.391674328350404;-0.18530576244014;8.24356978720733;0.00288249150081391;-0.0147740899790283;0.103888557866612;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.00;0.5;0.0376631567217524;1.6288015382506;-5.75731568925367;8.94686656228217;0.00561227684517639;-0.01214603737959;0.03728681193384;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.00;1.00;0.0647315644684341;3.94279025830166;-12.4161741564643;13.9966539429769;0.00835738859194299;0.00506660948007828;5.52152194575112E-13;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.04;0.00;0.0194335538757283;0.0776207475582456;11.7095315804573;4.66770506695814;0.000787867545316337;0.0154388547253998;0.179121646049172;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.04;0.5;0.0395900902410982;-0.162874936529494;1.58108884869987;3.18745090528447;0.00106989865851458;-0.00768309064439354;0.0482499928297386;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.04;1.00;-0.00824021884595547;0.365269122777126;4.43176726880651;-1.34405042317779;-0.000164767966527021;0.00834454229177876;0.0329847063447856;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;-0.04;0.00;-0.00668551220637681;0.642573981076709;-2.94376635360141;5.54683642601588;0.00373519842655487;-0.0207509608370505;0.0573956582861204;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;-0.04;0.5;-0.00432222474259361;0.427615185088348;-1.99287648275525;3.51022851833706;0.00224296195785498;-0.0129111770189273;0.0356648676034332;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;-0.04;1.00;-0.00499618949199719;0.517422141245011;-2.47621400430731;4.15341926952106;0.00243268611111294;-0.0142923736747755;0.0383815185830196;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.00;0.00;0.0180861300604252;0.426307996806582;-0.408140713907299;7.56728102306463;0.00323175576694189;-0.0168338046867175;0.105188963256091;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.00;0.5;0.0380273119370278;1.54441299064132;-5.37903454337519;8.55945079192918;0.00529250218531692;-0.0112841100229174;0.0400718292927242;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.00;1.00;0.0394597859458843;2.36559905661798;-7.49210539171408;8.39620429062268;0.00484256011083914;0.00394506093908254;3.07724912699616E-15;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.04;0.00;0.0222738386542094;0.0824646194370178;13.7116435362668;2.28308700035894;0.000845983283641796;0.0173421528022823;0.205002996747899;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.04;0.5;0.0946876365938168;-0.0736412655147534;1.394625860321;4.42097657804665;0.00251768673768343;-0.0122977172046626;0.0631762573245162;;;;;;
heavyCommercial;Diesel;artic40a50;Euro V;0.04;1.00;-0.0101260451251719;0.458319152774847;5.17094876710525;-1.59015471694643;-0.000193645932021324;0.00991907716308451;0.0379375720234508;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;-0.04;0.00;-0.00666229212219913;0.63503178079817;-2.86708843179171;5.46955813420012;0.00367721998655925;-0.0202481290440248;0.0568893362298108;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;-0.04;0.5;-0.00413727941085524;0.406512974020527;-1.89124443205907;3.39171015573137;0.00214327089786323;-0.0124806453282223;0.0350407693754695;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;-0.04;1.00;-0.00499389015080521;0.513435801236333;-2.45420800808473;4.16593137659863;0.00243568215667467;-0.0144205752466385;0.0390875291168711;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;0.00;0.00;0.0274052641031124;0.700595848791787;-0.811218768159852;11.9217627038168;0.00511479465862363;-0.0261383816029444;0.161394613569831;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;0.00;0.5;0.0373369128340165;1.56005383326492;-5.40633677592248;8.81465500510275;0.00540425374991971;-0.0120575194713355;0.0433942083914479;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;0.00;1.00;0.0651089703835799;3.99690126852783;-12.789081520581;14.3388635414114;0.00831917662669254;0.00573500380313976;-4.81064534842501E-14;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;0.04;0.00;0.0243176592954028;0.0182384891280712;12.5980172179774;3.21382738245773;0.000988509384632172;0.0127792806626329;0.200631856405739;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;0.04;0.5;0.0416943619729336;-0.0381030214798009;0.754821114381148;2.06010287249755;0.00113782360711168;-0.00567442678076861;0.0307754973814048;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI A/B/C;0.04;1.00;-0.00470367440626864;0.269271054722372;2.20441290555495;-1.93291617247459;-0.0000909067109072446;0.0057516145405703;0.0106444347238766;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;-0.04;0.00;-0.00666229212219913;0.63503178079817;-2.86708843179171;5.46955813420012;0.00367721998655925;-0.0202481290440248;0.0568893362298108;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;-0.04;0.5;-0.00413727941085524;0.406512974020527;-1.89124443205907;3.39171015573137;0.00214327089786323;-0.0124806453282223;0.0350407693754695;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;-0.04;1.00;-0.00499389015080521;0.513435801236333;-2.45420800808473;4.16593137659863;0.00243568215667467;-0.0144205752466385;0.0390875291168711;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;0.00;0.00;0.0274052641031124;0.700595848791787;-0.811218768159852;11.9217627038168;0.00511479465862363;-0.0261383816029444;0.161394613569831;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;0.00;0.5;0.0373369128340165;1.56005383326492;-5.40633677592248;8.81465500510275;0.00540425374991971;-0.0120575194713355;0.0433942083914479;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;0.00;1.00;0.0651089703835799;3.99690126852783;-12.789081520581;14.3388635414114;0.00831917662669254;0.00573500380313976;-4.81064534842501E-14;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;0.04;0.00;0.0243176592954028;0.0182384891280712;12.5980172179774;3.21382738245773;0.000988509384632172;0.0127792806626329;0.200631856405739;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;0.04;0.5;0.0416943619729336;-0.0381030214798009;0.754821114381148;2.06010287249755;0.00113782360711168;-0.00567442678076861;0.0307754973814048;;;;;;
heavyCommercial;Diesel;artic40a50;Euro VI D/E;0.04;1.00;-0.00470367440626864;0.269271054722372;2.20441290555495;-1.93291617247459;-0.0000909067109072446;0.0057516145405703;0.0106444347238766;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;-0.04;0.00;0.0000522939657801308;-0.0136350423790438;0.988552338948877;4.98951127826554;0.0000243023332939965;0.00220624451364836;0.0352010866175695;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;-0.04;0.5;0.000104572899621735;-0.0254895048051233;1.70713779212643;5.08229306338324;0.0000374987695110137;0.00253324929584586;0.0587406109688821;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;-0.04;1.00;0.000195026311419913;-0.0465341390213072;3.0442115202025;5.11725021916558;0.0000574991227181928;0.00315235952723956;0.0991438932266579;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;0.00;0.00;-0.000117006479538927;0.032977475182439;3.45213525090207;6.35921268586668;-0.0000389899603915878;0.00903151027728743;0.0332785772385389;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;0.00;0.5;0.00137463470349221;0.317966740990358;7.18806314057881;12.5176895044006;0.000249186550032196;0.0150208535993537;0.0900503294730041;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;0.00;1.00;0.000374643201622789;0.285640785766381;9.36366474586271;-12.2036524081915;0.000139247064950622;0.0121672727724805;0.077770861137496;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;0.04;0.00;0.000209036658176865;0.0809281333571889;4.3245566873036;12.4617867244634;-0.0000225776542233496;0.00610300390284246;0.064122278276096;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;0.04;0.5;0.0652264775535844;-0.747939831897946;0.0764447556685898;23.7202892601597;0.00133635228489519;-0.0224292896349697;0.111342429787127;;;;;;
heavyCommercial;Diesel;artic50a60;Conventional;0.04;1.00;-0.0330725849418928;1.37870532372848;1.36117325834034;0.543807386805561;-0.000436663781825382;0.0195379240211986;-0.0348542209392154;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;-0.04;0.00;0.0000622995612908589;-0.0163574846128892;1.19747094039962;5.79992612718726;0.0000330242090730828;0.00316690150255229;0.0508665375005345;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;-0.04;0.5;0.000146211833877197;-0.0357226750431248;2.4019090305083;6.13502490175526;0.0000569828043101197;0.00387582626430006;0.0965257438417236;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;-0.04;1.00;-0.000342265761249444;0.0433067630006423;-0.853156980392625;8.67954905424495;0.000141638596445623;-0.00374481405842792;0.0440360420957253;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;0.00;0.00;-0.0000610454648679875;0.024435157012006;2.42103705522852;6.18421122751505;-0.0000299420677354735;0.00748019396852273;0.0369647382654456;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;0.00;0.5;0.00156439469759539;0.00936481076582019;-0.656664323079972;13.5638106289676;0.000172472947323076;-0.0046626590240998;0.0550628234551669;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;0.00;1.00;0.0242928372811667;2.72937223847536;-10.9543406620712;-1.68540215507256;0.00342300286602722;0.00856995968614714;0.000552868570562602;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;0.04;0.00;0.000162141171870717;0.0821040056116938;4.31726195844608;11.880751439532;-0.0000203715005045089;0.00628565127474683;0.0865266707732184;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;0.04;0.5;-0.0188315390499693;0.796621574802217;14.3416278828806;-3.04179303711131;-0.000467153678828259;0.0241125563766415;0.114226277154179;;;;;;
heavyCommercial;Diesel;artic50a60;Euro I;0.04;1.00;-0.0803015551756634;3.09343320078518;17.8076846548231;-22.0057848203555;-0.0012749018038435;0.0556103728612046;0.00793358639066064;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;-0.04;0.00;0.0000542608403143197;-0.0144064603123449;1.07161476587581;4.66913074113746;0.0000279532742387858;0.00299588963841754;0.0499328207110146;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;-0.04;0.5;0.000147098792437398;-0.0362950029681277;2.47201165625722;5.40505112985963;0.0000570813520202509;0.00406324535795398;0.107623066344469;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;-0.04;1.00;-0.000349546291354083;0.0423774867007735;-0.759482329591474;6.21513785446563;0.000128879605596215;-0.00293560121431065;0.029963146636007;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;0.00;0.00;-0.000126913752784222;0.0320190109140411;2.813606294286;5.1596838221491;-0.0000424891765889076;0.00935556247670891;0.0414101223211877;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;0.00;0.5;0.00682389408971705;0.0729813604748327;-3.1031641429038;51.6113381751672;0.000777472235765912;-0.0191501027758458;0.212542594526792;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;0.00;1.00;-0.000637207700967993;0.0139475631682829;4.30633799645584;-25.7956443339207;-0.0000697162810297168;0.00654564830790493;-0.0130438082823264;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;0.04;0.00;0.000133138798815612;0.0847132735576676;4.1837327412373;10.2682035346902;-0.0000194602112242679;0.00620517668008106;0.0889261868710284;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;0.04;0.5;0.0288337424791854;-0.481576116719053;0.609247489119501;24.4860421596024;0.000684196950067404;-0.0154586998712891;0.10393180836156;;;;;;
heavyCommercial;Diesel;artic50a60;Euro II;0.04;1.00;-0.0343203732373882;1.40482360632252;15.3195627113505;-20.4330505155533;-0.000558986970868811;0.026793581001577;0.0642201614867027;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;-0.04;0.00;0.000044563797592169;-0.0133512471241502;1.16272825254747;5.9928063809057;0.0000164349457627004;0.00353086357845122;0.0475991426217374;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;-0.04;0.5;0.000162247189563191;-0.0434032806900014;3.27135386835332;8.71787294890156;0.0000461452266808106;0.00591903770223497;0.131727830569218;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;-0.04;1.00;-0.000660519607254415;0.084409547490529;-1.49784641324694;9.67490709983943;0.000218535714351985;-0.00446862888665523;0.0349556059944125;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;0.00;0.00;-0.000138450545868936;0.0290899310622378;2.85986452202407;5.78955114013885;-0.0000416750565682499;0.00883046871943375;0.0407831283867992;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;0.00;0.5;0.00167765999766954;0.0131254970351764;-0.546578217922868;14.1191206299989;0.000186610261912957;-0.00475648277916025;0.0608816779447062;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;0.00;1.00;0.00367026028131102;0.403167301235186;-6.87158469596985;20.7990687504761;0.000534080959999372;-0.00438690977154978;-0.0188256460610376;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;0.04;0.00;0.000124189097994937;0.0950799285772741;4.78902550174705;11.9424222008604;-0.000021373297791983;0.00687812548924181;0.097226623818305;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;0.04;0.5;-0.00238010094346346;0.544418139958598;19.0677777167021;19.955049919223;-0.0000774981788471467;0.0160695135133143;0.254892066392332;;;;;;
heavyCommercial;Diesel;artic50a60;Euro III;0.04;1.00;-0.0442930334985701;1.82640249216201;16.8572158858921;-21.4955640499662;-0.000723703291293264;0.0345179823264539;0.0527868617363609;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;-0.04;0.00;0.000658932579184363;-0.160666599622736;10.7339399262699;42.3309550339153;0.000452804191819328;0.030233773775273;0.613061433430381;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;-0.04;0.5;-0.000725352366453258;0.0893389009160378;-1.78078941248249;21.3348146649987;0.00045058007900215;-0.0125348407381948;0.163018276943567;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;-0.04;1.00;-0.00112053606540286;0.123447837659345;-1.98340730444054;13.7067405881974;0.000390186640944111;-0.00743440074374379;0.0681741578804214;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;0.00;0.00;-0.0000766583067856691;0.0280962068585145;2.43408858596894;7.60195006320565;-0.0000308326908306591;0.00773792027255578;0.0595617126958241;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;0.00;0.5;0.00252450459776416;0.0879293809512113;-2.0673707344355;13.1368352543953;0.000319931397982619;-0.0053532151215203;0.0326363946228324;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;0.00;1.00;-0.000390075137612505;0.00781693012244149;2.8885139124328;-13.6110540671203;-0.0000407075460340553;0.00384915566690149;0.00549257243069971;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;0.04;0.00;0.000204028575954977;0.158523302232644;6.95044773147839;13.7848088095803;-0.0000298994062678859;0.0100081176359943;0.155352252777273;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;0.04;0.5;-0.0395797638395614;2.11696181042113;22.4827108406565;-15.8113981591003;-0.00087674322323061;0.0520738636808242;0.172075361118763;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;0.04;1.00;-0.0372128139227;2.24987841948367;-12.1679500578925;-50.557607811954;-0.000515013565174147;0.0331694465729734;-0.261701228431207;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;-0.04;0.00;0.000658932579184363;-0.160666599622736;10.7339399262699;42.3309550339153;0.000452804191819328;0.030233773775273;0.613061433430381;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;-0.04;0.5;-0.000725352366453258;0.0893389009160378;-1.78078941248249;21.3348146649987;0.00045058007900215;-0.0125348407381948;0.163018276943567;;;;;;
heavyCommercial;Diesel;artic50a60;Euro IV;-0.04;1.00;-0.00112053606540286;0.123447837659345;-1.98340730444054;13.7067405881974;0.000390186640944111;-0.00743440074374379;0.0681741578804214;;;;;;
